676
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
1.00000000000000e+00 1.00000000000000e+00
